Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,TotalSale
1522,CA-2015-144806,2015-12-06,12/11/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.112,6,0.2,48.9516,1236.672
1524,CA-2015-144806,2015-12-06,12/11/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,198.272,8,0.2,61.96,1586.176
1525,CA-2015-144806,2015-12-06,12/11/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",247.104,6,0.2,-58.6872,1482.624
1534,CA-2016-139885,2016-12-04,12/8/2016,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6,0.0,0.0,1277.28
1540,CA-2017-121888,2017-09-15,9/17/2017,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,0.0,203.5644,2348.82
1541,CA-2017-121888,2017-09-15,9/17/2017,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7,0.0,116.3904,1697.36
1546,CA-2014-150245,2014-12-31,1/4/2015,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,0.2,196.686,11014.416000000001
1547,CA-2015-111395,2015-11-23,11/27/2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,335.52,4,0.2,117.432,1342.08
1563,US-2017-102890,2017-06-30,6/30/2017,Same Day,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10011,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.9785,5223.150000000001
1565,CA-2014-116239,2014-03-04,3/4/2014,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745,1774.5
1566,CA-2015-132101,2015-03-19,3/25/2015,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879,1360.728
1571,US-2014-157385,2014-11-23,11/25/2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.941,3019.6
1576,CA-2014-101602,2014-12-15,12/18/2014,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808,3816.3999999999996
1581,CA-2015-131338,2015-08-09,8/12/2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.806,9,0.4,-153.1224,3445.254
1583,CA-2015-131338,2015-08-09,8/12/2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588,2435.136
1586,CA-2015-131338,2015-08-09,8/12/2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0.0,274.386,4899.75
1595,CA-2015-118423,2015-03-24,3/27/2015,First Class,DP-13390,Dennis Pardue,Home Office,United States,Peoria,Illinois,61604,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.058,3,0.3,-35.9058,1077.174
1597,CA-2017-132234,2017-10-16,10/18/2017,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.3,13,0.0,175.136,7114.9
1614,CA-2017-138380,2017-12-21,12/25/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Oakland,California,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0.0,290.0058,7000.139999999999
1622,CA-2017-108560,2017-07-08,7/15/2017,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,8,0.0,385.3752,6291.84
1625,CA-2015-157084,2015-12-19,12/24/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5,0.2,84.495,3379.8
1626,CA-2015-157084,2015-12-19,12/24/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,3,0.0,556.974,3797.5499999999997
1627,CA-2015-164539,2015-11-16,11/22/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0.0,141.2775,2616.25
1628,CA-2015-143119,2015-09-24,9/30/2015,Standard Class,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0.0,155.25,3105.0
1631,CA-2016-106530,2016-05-08,5/8/2016,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.056,3,0.2,88.0299,3018.168
1637,CA-2014-168984,2014-11-26,12/2/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,5,0.2,-167.27,3345.4
1638,CA-2014-168984,2014-11-26,12/2/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336,4,0.2,-87.6672,1753.344
1644,CA-2015-111829,2015-03-19,3/20/2015,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0.0,349.3392,3742.92
1645,CA-2015-111829,2015-03-19,3/20/2015,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,7,0.0,1480.4671,22049.51
1653,US-2017-132444,2017-11-18,11/21/2017,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0.0,45.8136,1018.08
1662,CA-2017-144526,2017-04-30,5/6/2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5,0.4,-158.102,3387.9
1670,US-2015-157154,2015-01-10,1/15/2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,4,0.4,-373.3048,4072.416
1682,CA-2014-122882,2014-09-07,9/13/2014,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,4,0.7,-559.356,1598.16
1690,CA-2014-142839,2014-08-16,8/20/2014,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912,5118.552
1700,CA-2014-135657,2014-06-03,6/7/2014,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0.0,113.4936,3095.2799999999997
1702,CA-2015-114069,2015-07-13,7/15/2015,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,9,0.1,321.84,17379.36
1712,CA-2017-123491,2017-10-30,11/5/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14,0.0,510.636,23829.68
1714,US-2017-124968,2017-09-08,9/13/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625,5359.375
1717,CA-2016-169943,2016-05-19,5/24/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,5,0.0,70.441,1214.5
1718,CA-2016-169943,2016-05-19,5/24/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,5,0.0,0.0,2274.5
1723,US-2015-123218,2015-12-20,12/25/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968,4,0.2,51.1936,1023.872
1724,US-2015-123218,2015-12-20,12/25/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058,3,0.3,-71.8116,1077.174
1725,CA-2015-127453,2015-12-19,12/20/2015,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352,3,0.2,43.4352,1303.056
1728,US-2017-164056,2017-04-29,5/4/2017,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89,5241.75
1733,US-2016-131149,2016-07-10,7/14/2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804,1014.1200000000001
1745,CA-2017-152807,2017-10-30,11/3/2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,442.4,7,0.2,-55.3,3096.7999999999997
1753,CA-2017-116715,2017-12-02,12/5/2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0.0,151.0974,5036.58
1756,CA-2015-135622,2015-12-08,12/11/2015,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,360.712,11,0.2,130.7581,3967.832
1757,CA-2015-135622,2015-12-08,12/11/2015,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,6,0.2,150.36,10310.400000000001
1761,CA-2015-130785,2015-09-05,9/9/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,1645.328
1775,CA-2014-118976,2014-04-28,5/3/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9,0.0,129.3786,4478.49
1778,CA-2015-105347,2015-11-24,11/28/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,368.91,9,0.0,180.7659,3320.19
1789,CA-2015-154326,2015-02-15,2/19/2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0.0,195.9944,1399.96
1792,CA-2014-120474,2014-12-01,12/3/2014,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0.0,673.8816,22462.72
1797,US-2017-139465,2017-08-27,8/30/2017,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,3,0.0,100.9113,1043.91
1799,CA-2016-100965,2016-07-07,7/11/2016,Standard Class,RM-19375,Raymond Messe,Consumer,United States,San Jose,California,95123,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0.0,73.321,1078.25
1804,CA-2017-158379,2017-09-22,9/26/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406,32646.152
1806,US-2016-116729,2016-12-25,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944,7,0.2,257.5944,18031.608
1808,US-2016-116729,2016-12-25,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0.0,76.272,1779.68
1812,CA-2014-132612,2014-06-09,6/11/2014,Second Class,FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0.0,245.021,10089.1
1828,CA-2016-109344,2016-02-08,2/11/2016,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973,3383.9280000000003
1830,CA-2014-103373,2014-05-18,5/24/2014,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.796,2,0.4,-168.9558,1559.592
1831,CA-2017-145884,2017-10-21,10/21/2017,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0.0,374.3792,11519.36
1834,CA-2017-162691,2017-08-01,8/7/2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3,0.4,-263.9967,4319.946
1837,CA-2017-122693,2017-02-19,2/21/2017,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,30076,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0.0,361.2994,8721.019999999999
1848,CA-2017-128370,2017-09-10,9/10/2017,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,3,0.2,27.1764,1087.056
1851,CA-2015-160472,2015-07-20,7/25/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5,0.0,124.68,4156.0
1864,US-2016-100839,2016-10-13,10/17/2016,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.568,3637.25
1866,US-2017-116659,2017-11-12,11/12/2017,Same Day,NG-18355,Nat Gilpin,Corporate,United States,Newark,Ohio,43055,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782,3,0.4,-92.6955,1112.346
1872,CA-2014-116932,2014-07-21,7/25/2014,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,1603.136
1877,CA-2017-112039,2017-03-25,3/29/2017,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376,3,0.2,47.0376,1411.128
1878,CA-2017-118885,2017-12-29,1/2/2018,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4,0.2,-44.2764,1574.272
1882,CA-2015-109512,2015-03-05,3/5/2015,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",383.607,7,0.1,63.9345,2685.2490000000003
1883,CA-2015-109512,2015-03-05,3/5/2015,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0.0,67.608,2253.6
1884,CA-2016-118570,2016-11-13,11/17/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,217.056,7,0.2,78.6828,1519.392
1888,CA-2014-140165,2014-05-13,5/15/2014,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8,0.7,-331.96,3186.816
1890,CA-2014-142587,2014-10-21,10/22/2014,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,0.4,-122.877,1228.77
1897,CA-2017-141789,2017-10-03,10/6/2017,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706,3587.96
1899,CA-2014-169775,2014-08-29,9/2/2014,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,505.176,4,0.7,-336.784,2020.704
1901,CA-2016-140543,2016-06-29,7/3/2016,Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0.0,19.188,1151.28
1906,CA-2017-154410,2017-10-21,10/24/2017,First Class,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8,0.0,9.0912,7272.96
